10,0.021591676,0.179487179,-0.18156826,-0.230769231,-0.124034735,0.58974359,-0.18156826,0.302613766,0.53748385,1,-0.230769231,-0.18156826,0.179487179,-0.124034735,0.58974359,-0.18156826,-0.18156826,-0.124034735,-0.124034735,0.36705849,0.179487179,0.021591676,0.58974359,-0.18156826,-0.18156826,-0.124034735,-0.18156826,-0.18156826,0.021591676,-0.18156826,-0.124034735,0.179487179,-0.18156826,-0.18156826,-0.18156826,-0.18156826,-0.124034735,-0.18156826,0.179487179,-0.124034735,0.58974359,0.179487179,-0.18156826,0.302613766,-0.323875138,-0.18156826,0.179487179,-0.230769231,0.302613766,-0.18156826,-0.124034735,-0.124034735,-0.230769231,0.179487179,0.302613766,-0.124034735,-0.18156826,-0.18156826,-0.124034735,0.58974359,-0.18156826,-0.124034735,0.462250164,0.53748385,-0.18156826,-0.18156826,-0.18156826,-0.18156826,0.58974359,-0.124034735,0.462250164,0.302613766,-0.18156826,-0.230769231,-0.18156826,-0.18156826,-0.18156826,0.58974359,-0.18156826,-0.124034735,0.786795792,0.179487179,-0.230769231,-0.230769231,1,-0.18156826,-0.18156826,-0.124034735,0.302613766,0.092450033,-0.124034735,0.179487179,-0.124034735,-0.18156826,-0.18156826,0.092450033,-0.124034735,0.179487179,0.179487179,0.462250164
11,0.021591676,-0.230769231,0.786795792,1,0.53748385,-0.230769231,0.786795792,-0.18156826,-0.124034735,-0.230769231,1,0.302613766,-0.230769231,0.53748385,0.179487179,0.302613766,0.786795792,0.53748385,0.53748385,0.36705849,0.179487179,0.021591676,-0.230769231,0.302613766,0.786795792,0.53748385,0.302613766,0.786795792,0.021591676,0.302613766,0.53748385,-0.230769231,0.302613766,0.302613766,0.302613766,0.786795792,0.53748385,0.302613766,0.179487179,0.53748385,-0.230769231,0.58974359,0.786795792,-0.18156826,0.36705849,0.786795792,-0.230769231,1,0.302613766,0.302613766,0.53748385,0.53748385,1,-0.230769231,0.302613766,0.53748385,0.302613766,0.786795792,0.53748385,-0.230769231,0.786795792,0.53748385,0.092450033,-0.124034735,0.786795792,0.302613766,0.786795792,0.786795792,-0.230769231,-0.124034735,0.092450033,0.302613766,0.302613766,0.58974359,0.786795792,0.786795792,0.786795792,0.179487179,0.302613766,0.53748385,-0.18156826,0.179487179,0.58974359,1,-0.230769231,0.786795792,0.302613766,-0.124034735,0.302613766,0.462250164,0.53748385,-0.230769231,0.53748385,0.786795792,0.786795792,0.092450033,-0.124034735,0.179487179,0.179487179,0.092450033
12,0.152894157,-0.18156826,0.428571429,0.302613766,0.683130051,-0.18156826,0.428571429,-0.142857143,-0.097590007,-0.18156826,0.302613766,1,-0.18156826,-0.097590007,-0.18156826,-0.142857143,-0.142857143,0.683130051,0.683130051,0.152894157,0.302613766,0.152894157,-0.18156826,-0.142857143,-0.142857143,-0.097590007,-0.142857143,-0.142857143,-0.254823596,-0.142857143,-0.097590007,-0.18156826,-0.142857143,-0.142857143,0.428571429,0.428571429,-0.097590007,-0.142857143,-0.18156826,-0.097590007,-0.18156826,0.302613766,-0.142857143,-0.142857143,-0.254823596,-0.142857143,-0.18156826,0.302613766,-0.142857143,0.428571429,-0.097590007,-0.097590007,0.302613766,-0.18156826,-0.142857143,-0.097590007,0.428571429,0.428571429,0.683130051,-0.18156826,0.428571429,0.683130051,0.654653671,-0.097590007,0.428571429,-0.142857143,-0.142857143,0.428571429,-0.18156826,-0.097590007,-0.21821789,-0.142857143,-0.142857143,-0.18156826,0.428571429,-0.142857143,-0.142857143,-0.18156826,0.428571429,0.683130051,-0.142857143,0.302613766,0.786795792,0.302613766,-0.18156826,0.428571429,-0.142857143,-0.097590007,-0.142857143,0.21821789,0.683130051,-0.18156826,0.683130051,-0.142857143,0.428571429,0.21821789,-0.097590007,-0.18156826,-0.18156826,0.21821789
13,0.712525303,0.58974359,-0.18156826,-0.230769231,-0.124034735,-0.230769231,-0.18156826,0.786795792,-0.124034735,0.179487179,-0.230769231,-0.18156826,1,-0.124034735,0.179487179,-0.18156826,-0.18156826,-0.124034735,-0.124034735,-0.323875138,-0.230769231,-0.323875138,-0.230769231,-0.18156826,-0.18156826,-0.124034735,0.302613766,-0.18156826,0.021591676,-0.18156826,-0.124034735,-0.230769231,0.302613766,-0.18156826,0.302613766,-0.18156826,-0.124034735,-0.18156826,-0.230769231,-0.124034735,0.179487179,-0.230769231,-0.18156826,-0.18156826,0.36705849,-0.18156826,-0.230769231,-0.230769231,0.302613766,0.302613766,-0.124034735,-0.124034735,-0.230769231,0.58974359,-0.18156826,-0.124034735,-0.18156826,-0.18156826,-0.124034735,-0.230769231,-0.18156826,-0.124034735,-0.277350098,-0.124034735,-0.18156826,-0.18156826,-0.18156826,-0.18156826,-0.230769231,-0.124034735,-0.277350098,-0.18156826,0.302613766,-0.230769231,-0.18156826,-0.18156826,-0.18156826,0.179487179,0.302613766,-0.124034735,-0.18156826,-0.230769231,-0.230769231,-0.230769231,0.179487179,-0.18156826,-0.18156826,-0.124034735,-0.18156826,0.092450033,-0.124034735,-0.230769231,-0.124034735,-0.18156826,-0.18156826,0.462250164,-0.124034735,-0.230769231,-0.230769231,0.092450033
14,-0.174077656,-0.124034735,-0.097590007,0.53748385,-0.066666667,-0.124034735,-0.097590007,-0.097590007,-0.066666667,-0.124034735,0.53748385,-0.097590007,-0.124034735,1,-0.124034735,0.683130051,0.683130051,-0.066666667,-0.066666667,0.382970843,-0.124034735,0.382970843,-0.124034735,0.683130051,0.683130051,1,0.683130051,0.683130051,0.382970843,0.683130051,1,-0.124034735,0.683130051,0.683130051,-0.097590007,-0.097590007,1,0.683130051,0.53748385,1,-0.124034735,0.53748385,0.683130051,-0.097590007,0.382970843,0.683130051,-0.124034735,0.53748385,0.683130051,-0.097590007,1,1,0.53748385,-0.124034735,0.683130051,1,-0.097590007,-0.097590007,-0.066666667,-0.124034735,-0.097590007,-0.066666667,-0.149071198,-0.066666667,0.683130051,0.683130051,0.683130051,0.683130051,-0.124034735,-0.066666667,0.447213595,0.683130051,0.683130051,0.53748385,0.683130051,0.683130051,0.683130051,0.53748385,-0.097590007,-0.066666667,-0.097590007,0.53748385,-0.124034735,0.53748385,-0.124034735,0.683130051,0.683130051,-0.066666667,0.683130051,-0.149071198,-0.066666667,-0.124034735,-0.066666667,0.683130051,0.683130051,-0.149071198,-0.066666667,0.53748385,0.53748385,-0.149071198
15,0.021591676,0.179487179,0.302613766,0.179487179,-0.124034735,0.179487179,0.302613766,0.302613766,0.53748385,0.58974359,0.179487179,-0.18156826,0.179487179,-0.124034735,1,-0.18156826,0.302613766,-0.124034735,-0.124034735,0.021591676,-0.230769231,-0.323875138,0.179487179,-0.18156826,0.302613766,-0.124034735,-0.18156826,0.302613766,0.021591676,-0.18156826,-0.124034735,-0.230769231,-0.18156826,-0.18156826,-0.18156826,0.302613766,-0.124034735,-0.18156826,0.179487179,-0.124034735,0.58974359,-0.230769231,0.302613766,-0.18156826,0.021591676,0.302613766,-0.230769231,0.179487179,0.302613766,-0.18156826,-0.124034735,-0.124034735,0.179487179,0.179487179,-0.18156826,-0.124034735,-0.18156826,0.302613766,-0.124034735,0.179487179,0.302613766,-0.124034735,0.092450033,0.53748385,-0.18156826,-0.18156826,0.302613766,-0.18156826,0.179487179,-0.124034735,0.092450033,-0.18156826,-0.18156826,0.179487179,-0.18156826,0.302613766,0.302613766,0.58974359,-0.18156826,-0.124034735,0.302613766,-0.230769231,0.179487179,0.179487179,0.58974359,-0.18156826,-0.18156826,-0.124034735,-0.18156826,0.462250164,-0.124034735,-0.230769231,-0.124034735,0.302613766,-0.18156826,0.092450033,-0.124034735,0.179487179,-0.230769231,0.462250164
16,-0.254823596,-0.18156826,-0.142857143,0.302613766,-0.097590007,0.302613766,-0.142857143,-0.142857143,-0.097590007,-0.18156826,0.302613766,-0.142857143,-0.18156826,0.683130051,-0.18156826,1,0.428571429,-0.097590007,-0.097590007,0.560611911,0.302613766,0.560611911,0.302613766,0.428571429,0.428571429,0.683130051,0.428571429,0.428571429,0.152894157,1,0.683130051,-0.18156826,0.428571429,1,-0.142857143,-0.142857143,0.683130051,0.428571429,0.786795792,0.683130051,-0.18156826,0.302613766,0.428571429,-0.142857143,0.152894157,0.428571429,0.302613766,0.302613766,0.428571429,-0.142857143,0.683130051,0.683130051,0.302613766,-0.18156826,0.428571429,0.683130051,0.428571429,-0.142857143,-0.097590007,-0.18156826,-0.142857143,-0.097590007,-0.21821789,-0.097590007,0.428571429,0.428571429,0.428571429,0.428571429,-0.18156826,-0.097590007,0.654653671,0.428571429,0.428571429,0.786795792,0.428571429,0.428571429,0.428571429,0.302613766,-0.142857143,-0.097590007,-0.142857143,0.302613766,-0.18156826,0.302613766,-0.18156826,0.428571429,1,-0.097590007,0.428571429,0.21821789,-0.097590007,-0.18156826,-0.097590007,0.428571429,0.428571429,-0.21821789,-0.097590007,0.302613766,0.786795792,0.21821789
17,-0.254823596,-0.18156826,0.428571429,0.786795792,-0.097590007,-0.18156826,0.428571429,-0.142857143,-0.097590007,-0.18156826,0.786795792,-0.142857143,-0.18156826,0.683130051,0.302613766,0.428571429,1,-0.097590007,-0.097590007,0.152894157,-0.18156826,0.152894157,-0.18156826,0.428571429,1,0.683130051,0.428571429,1,0.152894157,0.428571429,0.683130051,-0.18156826,0.428571429,0.428571429,-0.142857143,0.428571429,0.683130051,0.428571429,0.302613766,0.683130051,-0.18156826,0.302613766,1,-0.142857143,0.560611911,1,-0.18156826,0.786795792,0.428571429,-0.142857143,0.683130051,0.683130051,0.786795792,-0.18156826,0.428571429,0.683130051,-0.142857143,0.428571429,-0.097590007,-0.18156826,0.428571429,-0.097590007,-0.21821789,-0.097590007,0.428571429,0.428571429,1,0.428571429,-0.18156826,-0.097590007,0.21821789,0.428571429,0.428571429,0.786795792,0.428571429,1,1,0.302613766,-0.142857143,-0.097590007,-0.142857143,0.302613766,0.302613766,0.786795792,-0.18156826,0.428571429,0.428571429,-0.097590007,0.428571429,0.21821789,-0.097590007,-0.18156826,-0.097590007,1,0.428571429,-0.21821789,-0.097590007,0.302613766,0.302613766,-0.21821789
18,0.382970843,-0.124034735,0.683130051,0.53748385,1,-0.124034735,0.683130051,-0.097590007,-0.066666667,-0.124034735,0.53748385,0.683130051,-0.124034735,-0.066666667,-0.124034735,-0.097590007,-0.097590007,1,1,0.382970843,0.53748385,-0.174077656,-0.124034735,-0.097590007,-0.097590007,-0.066666667,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.066666667,-0.124034735,-0.097590007,-0.097590007,0.683130051,0.683130051,-0.066666667,-0.097590007,-0.124034735,-0.066666667,-0.124034735,0.53748385,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.124034735,0.53748385,-0.097590007,0.683130051,-0.066666667,-0.066666667,0.53748385,-0.124034735,-0.097590007,-0.066666667,0.683130051,0.683130051,1,-0.124034735,0.683130051,1,0.447213595,-0.066666667,0.683130051,-0.097590007,-0.097590007,0.683130051,-0.124034735,-0.066666667,-0.149071198,-0.097590007,-0.097590007,-0.124034735,0.683130051,-0.097590007,-0.097590007,-0.124034735,0.683130051,1,-0.097590007,-0.124034735,0.53748385,0.53748385,-0.124034735,0.683130051,-0.097590007,-0.066666667,-0.097590007,0.447213595,1,-0.124034735,1,-0.097590007,0.683130051,0.447213595,-0.066666667,-0.124034735,-0.124034735,0.447213595
19,0.382970843,-0.124034735,0.683130051,0.53748385,1,-0.124034735,0.683130051,-0.097590007,-0.066666667,-0.124034735,0.53748385,0.683130051,-0.124034735,-0.066666667,-0.124034735,-0.097590007,-0.097590007,1,1,0.382970843,0.53748385,-0.174077656,-0.124034735,-0.097590007,-0.097590007,-0.066666667,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.066666667,-0.124034735,-0.097590007,-0.097590007,0.683130051,0.683130051,-0.066666667,-0.097590007,-0.124034735,-0.066666667,-0.124034735,0.53748385,-0.097590007,-0.097590007,-0.174077656,-0.097590007,-0.124034735,0.53748385,-0.097590007,0.683130051,-0.066666667,-0.066666667,0.53748385,-0.124034735,-0.097590007,-0.066666667,0.683130051,0.683130051,1,-0.124034735,0.683130051,1,0.447213595,-0.066666667,0.683130051,-0.097590007,-0.097590007,0.683130051,-0.124034735,-0.066666667,-0.149071198,-0.097590007,-0.097590007,-0.124034735,0.683130051,-0.097590007,-0.097590007,-0.124034735,0.683130051,1,-0.097590007,-0.124034735,0.53748385,0.53748385,-0.124034735,0.683130051,-0.097590007,-0.066666667,-0.097590007,0.447213595,1,-0.124034735,1,-0.097590007,0.683130051,0.447213595,-0.066666667,-0.124034735,-0.124034735,0.447213595
20,-0.163636364,-0.323875138,0.152894157,0.36705849,0.382970843,0.712525303,0.152894157,-0.254823596,0.382970843,0.36705849,0.36705849,0.152894157,-0.323875138,0.382970843,0.021591676,0.560611911,0.152894157,0.382970843,0.382970843,1,0.712525303,0.418181818,0.712525303,0.152894157,0.152894157,0.382970843,0.152894157,0.152894157,-0.163636364,0.560611911,0.382970843,0.021591676,0.152894157,0.560611911,0.152894157,0.152894157,0.382970843,0.152894157,0.712525303,0.382970843,0.021591676,0.712525303,0.152894157,0.152894157,-0.163636364,0.152894157,0.36705849,0.36705849,0.152894157,0.152894157,0.382970843,0.382970843,0.36705849,-0.323875138,0.560611911,0.382970843,0.560611911,0.152894157,0.382970843,0.36705849,0.152894157,0.382970843,0.544949261,0.382970843,0.560611911,0.152894157,0.152894157,0.560611911,0.36705849,-0.174077656,0.856348839,0.560611911,0.152894157,0.36705849,0.560611911,0.152894157,0.152894157,0.36705849,0.152894157,0.382970843,0.560611911,0.36705849,0.021591676,0.36705849,0.36705849,0.560611911,0.560611911,-0.174077656,0.560611911,0.233549683,0.382970843,0.021591676,0.382970843,0.152894157,0.560611911,-0.077849894,-0.174077656,0.36705849,0.712525303,0.544949261
21,0.021591676,-0.230769231,0.302613766,0.179487179,0.53748385,0.58974359,0.302613766,-0.18156826,-0.124034735,0.179487179,0.179487179,0.302613766,-0.230769231,-0.124034735,-0.230769231,0.302613766,-0.18156826,0.53748385,0.53748385,0.712525303,1,0.36705849,0.58974359,-0.18156826,-0.18156826,-0.124034735,-0.18156826,-0.18156826,-0.323875138,0.302613766,-0.124034735,0.179487179,-0.18156826,0.302613766,0.302613766,0.302613766,-0.124034735,-0.18156826,0.179487179,-0.124034735,-0.230769231,0.58974359,-0.18156826,0.302613766,-0.323875138,-0.18156826,0.58974359,0.179487179,-0.18156826,0.302613766,-0.124034735,-0.124034735,0.179487179,-0.230769231,0.302613766,-0.124034735,0.786795792,0.302613766,0.53748385,0.179487179,0.302613766,0.53748385,0.462250164,-0.124034735,0.302613766,-0.18156826,-0.18156826,0.302613766,0.179487179,-0.124034735,0.462250164,0.302613766,-0.18156826,0.179487179,0.302613766,-0.18156826,-0.18156826,-0.230769231,0.302613766,0.53748385,0.302613766,0.179487179,0.179487179,0.179487179,0.179487179,0.302613766,0.302613766,-0.124034735,0.302613766,0.462250164,0.53748385,0.179487179,0.53748385,-0.18156826,0.302613766,0.092450033,-0.124034735,-0.230769231,0.58974359,0.462250164
